cofactor_id,cofactor_name,cofactor_function,rn,ec,hsa_gene,entrez
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4537,4537
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4538,4538
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4539,4539
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4540,4540
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4541,4541
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4719,4719
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4720,4720
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4722,4722
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4723,4723
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4728,4728
C00004,NADH,Oxidoreductase (hydride transfer),rn:R11945,ec:7.1.1.2,hsa:4729,4729
C00004,NADH,Oxidoreductase (hydride transfer),rn:R12366,ec:1.1.1.170,hsa:50814,50814
C00004,NADH,Oxidoreductase (hydride transfer),rn:R12587,ec:3.1.3.108,hsa:25819,25819
C00004,NADH,Oxidoreductase (hydride transfer),rn:R12964,ec:1.1.1.428,hsa:1487,1487
C00004,NADH,Oxidoreductase (hydride transfer),rn:R12964,ec:1.1.1.428,hsa:1488,1488
C00004,NADH,Oxidoreductase (hydride transfer),rn:R12987,ec:1.17.1.4,hsa:7498,7498
C00004,NADH,Oxidoreductase (hydride transfer),rn:R12988,ec:1.17.1.4,hsa:7498,7498
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13039,ec:1.1.1.51,hsa:340811,340811
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13039,ec:1.1.1.51,hsa:8644,8644
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13041,ec:1.3.1.48,hsa:145482,145482
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13041,ec:1.3.1.48,hsa:22949,22949
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13041,ec:1.3.1.48,hsa:284273,284273
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13176,ec:7.1.1.1,hsa:23530,23530
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.239,hsa:3294,3294
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.239,hsa:7923,7923
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.239,hsa:8630,8630
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.357,hsa:1109,1109
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.357,hsa:1645,1645
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.357,hsa:1646,1646
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.357,hsa:340811,340811
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13216,ec:1.1.1.357,hsa:8644,8644
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13221,ec:1.1.1.51,hsa:340811,340811
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13221,ec:1.1.1.51,hsa:8644,8644
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13402,ec:1.1.1.441,hsa:207063,207063
C00004,NADH,Oxidoreductase (hydride transfer),rn:R13408,ec:1.14.13.253,hsa:10229,10229
C00006,NADP+,Anabolic oxidoreductase,rn:R00104,ec:2.7.1.23,hsa:133686,133686
C00006,NADP+,Anabolic oxidoreductase,rn:R00104,ec:2.7.1.23,hsa:65220,65220
C00006,NADP+,Anabolic oxidoreductase,rn:R00106,ec:1.6.2.4,hsa:5447,5447
C00006,NADP+,Anabolic oxidoreductase,rn:R00111,ec:1.14.13.39,hsa:4842,4842
C00006,NADP+,Anabolic oxidoreductase,rn:R00111,ec:1.14.13.39,hsa:4843,4843
C00006,NADP+,Anabolic oxidoreductase,rn:R00111,ec:1.14.13.39,hsa:4846,4846
C00006,NADP+,Anabolic oxidoreductase,rn:R00115,ec:1.8.1.7,hsa:2936,2936
C00006,NADP+,Anabolic oxidoreductase,rn:R00118,ec:3.1.3.108,hsa:25819,25819
C00006,NADP+,Anabolic oxidoreductase,rn:R00119,ec:2.4.99.20,hsa:683,683
C00006,NADP+,Anabolic oxidoreductase,rn:R00119,ec:2.4.99.20,hsa:952,952
C00006,NADP+,Anabolic oxidoreductase,rn:R00146,ec:1.4.1.3,hsa:2746,2746
C00006,NADP+,Anabolic oxidoreductase,rn:R00146,ec:1.4.1.3,hsa:2747,2747
C00006,NADP+,Anabolic oxidoreductase,rn:R00216,ec:1.1.1.40,hsa:10873,10873
C00006,NADP+,Anabolic oxidoreductase,rn:R00216,ec:1.1.1.40,hsa:4199,4199
C00006,NADP+,Anabolic oxidoreductase,rn:R00248,ec:1.4.1.3,hsa:2746,2746
C00006,NADP+,Anabolic oxidoreductase,rn:R00248,ec:1.4.1.3,hsa:2747,2747
C00006,NADP+,Anabolic oxidoreductase,rn:R00264,ec:1.2.1.3,hsa:217,217
C00006,NADP+,Anabolic oxidoreductase,rn:R00264,ec:1.2.1.3,hsa:219,219
C00006,NADP+,Anabolic oxidoreductase,rn:R00264,ec:1.2.1.3,hsa:223,223
C00006,NADP+,Anabolic oxidoreductase,rn:R00264,ec:1.2.1.3,hsa:224,224
C00006,NADP+,Anabolic oxidoreductase,rn:R00264,ec:1.2.1.3,hsa:501,501
C00006,NADP+,Anabolic oxidoreductase,rn:R00267,ec:1.1.1.42,hsa:3417,3417
C00006,NADP+,Anabolic oxidoreductase,rn:R00267,ec:1.1.1.42,hsa:3418,3418
C00006,NADP+,Anabolic oxidoreductase,rn:R00465,ec:1.1.1.79,hsa:9380,9380
C00006,NADP+,Anabolic oxidoreductase,rn:R00557,ec:1.14.13.39,hsa:4842,4842
C00006,NADP+,Anabolic oxidoreductase,rn:R00557,ec:1.14.13.39,hsa:4843,4843
C00006,NADP+,Anabolic oxidoreductase,rn:R00557,ec:1.14.13.39,hsa:4846,4846
C00006,NADP+,Anabolic oxidoreductase,rn:R00558,ec:1.14.13.39,hsa:4842,4842
C00006,NADP+,Anabolic oxidoreductase,rn:R00558,ec:1.14.13.39,hsa:4843,4843
C00006,NADP+,Anabolic oxidoreductase,rn:R00558,ec:1.14.13.39,hsa:4846,4846
C00006,NADP+,Anabolic oxidoreductase,rn:R00625,ec:1.1.1.2,hsa:10327,10327
C00006,NADP+,Anabolic oxidoreductase,rn:R00634,ec:1.2.1.5,hsa:218,218
C00006,NADP+,Anabolic oxidoreductase,rn:R00634,ec:1.2.1.5,hsa:221,221
C00006,NADP+,Anabolic oxidoreductase,rn:R00634,ec:1.2.1.5,hsa:222,222
C00006,NADP+,Anabolic oxidoreductase,rn:R00706,ec:1.2.1.18,hsa:4329,4329
C00006,NADP+,Anabolic oxidoreductase,rn:R00708,ec:1.2.1.88,hsa:8659,8659
C00006,NADP+,Anabolic oxidoreductase,rn:R00711,ec:1.2.1.5,hsa:218,218
C00006,NADP+,Anabolic oxidoreductase,rn:R00711,ec:1.2.1.5,hsa:221,221
C00006,NADP+,Anabolic oxidoreductase,rn:R00711,ec:1.2.1.5,hsa:222,222
C00006,NADP+,Anabolic oxidoreductase,rn:R00716,ec:1.5.1.8,hsa:10157,10157
C00006,NADP+,Anabolic oxidoreductase,rn:R00746,ec:1.1.1.2,hsa:10327,10327
C00006,NADP+,Anabolic oxidoreductase,rn:R00814,ec:1.3.1.20,hsa:1645,1645
C00006,NADP+,Anabolic oxidoreductase,rn:R00814,ec:1.3.1.20,hsa:27294,27294
C00006,NADP+,Anabolic oxidoreductase,rn:R00835,ec:1.1.1.363,hsa:2539,2539
C00006,NADP+,Anabolic oxidoreductase,rn:R00835,ec:1.1.1.49,hsa:2539,2539
C00006,NADP+,Anabolic oxidoreductase,rn:R00900,ec:1.8.1.9,hsa:10587,10587
C00006,NADP+,Anabolic oxidoreductase,rn:R00900,ec:1.8.1.9,hsa:114112,114112
C00006,NADP+,Anabolic oxidoreductase,rn:R00900,ec:1.8.1.9,hsa:7296,7296
C00006,NADP+,Anabolic oxidoreductase,rn:R00939,ec:1.5.1.3,hsa:1719,1719
C00006,NADP+,Anabolic oxidoreductase,rn:R00939,ec:1.5.1.3,hsa:200895,200895
C00006,NADP+,Anabolic oxidoreductase,rn:R00940,ec:1.5.1.3,hsa:1719,1719
C00006,NADP+,Anabolic oxidoreductase,rn:R00940,ec:1.5.1.3,hsa:200895,200895
C00006,NADP+,Anabolic oxidoreductase,rn:R00941,ec:1.5.1.6,hsa:10840,10840
C00006,NADP+,Anabolic oxidoreductase,rn:R00941,ec:1.5.1.6,hsa:160428,160428
C00006,NADP+,Anabolic oxidoreductase,rn:R00978,ec:1.3.1.2,hsa:1806,1806
C00006,NADP+,Anabolic oxidoreductase,rn:R01041,ec:1.1.1.2,hsa:10327,10327
C00006,NADP+,Anabolic oxidoreductase,rn:R01041,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R01041,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R01041,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R01095,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R01095,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R01095,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R01134,ec:1.7.1.7,hsa:2766,2766
C00006,NADP+,Anabolic oxidoreductase,rn:R01134,ec:1.7.1.7,hsa:51292,51292
C00006,NADP+,Anabolic oxidoreductase,rn:R01220,ec:1.5.1.5,hsa:4522,4522
C00006,NADP+,Anabolic oxidoreductase,rn:R01224,ec:1.5.1.53,hsa:4524,4524
C00006,NADP+,Anabolic oxidoreductase,rn:R01251,ec:1.5.1.2,hsa:29920,29920
C00006,NADP+,Anabolic oxidoreductase,rn:R01251,ec:1.5.1.2,hsa:5831,5831
C00006,NADP+,Anabolic oxidoreductase,rn:R01251,ec:1.5.1.2,hsa:65263,65263
C00006,NADP+,Anabolic oxidoreductase,rn:R01278,ec:1.3.1.38,hsa:51102,51102
C00006,NADP+,Anabolic oxidoreductase,rn:R01278,ec:1.3.1.38,hsa:55825,55825
C00006,NADP+,Anabolic oxidoreductase,rn:R01392,ec:1.1.1.79,hsa:9380,9380
C00006,NADP+,Anabolic oxidoreductase,rn:R01392,ec:1.1.1.81,hsa:9380,9380
C00006,NADP+,Anabolic oxidoreductase,rn:R01415,ec:1.3.1.2,hsa:1806,1806
C00006,NADP+,Anabolic oxidoreductase,rn:R01430,ec:1.1.1.179,hsa:27294,27294
C00006,NADP+,Anabolic oxidoreductase,rn:R01431,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R01431,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R01431,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R01456,ec:1.3.1.21,hsa:1717,1717
C00006,NADP+,Anabolic oxidoreductase,rn:R01457,ec:1.3.1.72,hsa:1718,1718
C00006,NADP+,Anabolic oxidoreductase,rn:R01481,ec:1.1.1.2,hsa:10327,10327
C00006,NADP+,Anabolic oxidoreductase,rn:R01521,ec:1.1.1.47,hsa:9563,9563
C00006,NADP+,Anabolic oxidoreductase,rn:R01528,ec:1.1.1.44,hsa:5226,5226
C00006,NADP+,Anabolic oxidoreductase,rn:R01759,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R01759,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R01759,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R01787,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R01787,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R01787,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R01794,ec:1.5.1.34,hsa:5860,5860
C00006,NADP+,Anabolic oxidoreductase,rn:R01813,ec:1.1.1.153,hsa:6697,6697
C00006,NADP+,Anabolic oxidoreductase,rn:R01835,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R01838,ec:1.1.1.51,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R01838,ec:1.1.1.51,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R01838,ec:1.1.1.64,hsa:3293,3293
C00006,NADP+,Anabolic oxidoreductase,rn:R01899,ec:1.1.1.42,hsa:3417,3417
C00006,NADP+,Anabolic oxidoreductase,rn:R01899,ec:1.1.1.42,hsa:3418,3418
C00006,NADP+,Anabolic oxidoreductase,rn:R01904,ec:1.1.1.10,hsa:51181,51181
C00006,NADP+,Anabolic oxidoreductase,rn:R01960,ec:1.14.13.9,hsa:8564,8564
C00006,NADP+,Anabolic oxidoreductase,rn:R01986,ec:1.2.1.3,hsa:217,217
C00006,NADP+,Anabolic oxidoreductase,rn:R01986,ec:1.2.1.3,hsa:219,219
C00006,NADP+,Anabolic oxidoreductase,rn:R01986,ec:1.2.1.3,hsa:223,223
C00006,NADP+,Anabolic oxidoreductase,rn:R01986,ec:1.2.1.3,hsa:224,224
C00006,NADP+,Anabolic oxidoreductase,rn:R01986,ec:1.2.1.3,hsa:501,501
C00006,NADP+,Anabolic oxidoreductase,rn:R02016,ec:1.8.1.9,hsa:10587,10587
C00006,NADP+,Anabolic oxidoreductase,rn:R02016,ec:1.8.1.9,hsa:114112,114112
C00006,NADP+,Anabolic oxidoreductase,rn:R02016,ec:1.8.1.9,hsa:7296,7296
C00006,NADP+,Anabolic oxidoreductase,rn:R02082,ec:1.1.1.34,hsa:3156,3156
C00006,NADP+,Anabolic oxidoreductase,rn:R02208,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R02208,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R02208,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R02209,ec:1.1.1.149,hsa:1645,1645
C00006,NADP+,Anabolic oxidoreductase,rn:R02219,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R02236,ec:1.5.1.3,hsa:1719,1719
C00006,NADP+,Anabolic oxidoreductase,rn:R02236,ec:1.5.1.3,hsa:200895,200895
C00006,NADP+,Anabolic oxidoreductase,rn:R02247,ec:1.1.1.2,hsa:10327,10327
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.51,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.51,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:3292,3292
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:3294,3294
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:51144,51144
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:51478,51478
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:79154,79154
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:7923,7923
C00006,NADP+,Anabolic oxidoreductase,rn:R02353,ec:1.1.1.62,hsa:8630,8630
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R02355,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1565,1565
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1572,1572
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1573,1573
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1577,1577
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1579,1579
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:1580,1580
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:199974,199974
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:260293,260293
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:284541,284541
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:29785,29785
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:57834,57834
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:64816,64816
C00006,NADP+,Anabolic oxidoreductase,rn:R02356,ec:1.14.14.1,hsa:66002,66002
C00006,NADP+,Anabolic oxidoreductase,rn:R02364,ec:1.6.5.5,hsa:1429,1429
C00006,NADP+,Anabolic oxidoreductase,rn:R02364,ec:1.6.5.5,hsa:9540,9540
C00006,NADP+,Anabolic oxidoreductase,rn:R02393,ec:1.3.1.24,hsa:644,644
C00006,NADP+,Anabolic oxidoreductase,rn:R02393,ec:1.3.1.24,hsa:645,645
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.213,hsa:1646,1646
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.213,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.213,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.357,hsa:1109,1109
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.357,hsa:1645,1645
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.357,hsa:1646,1646
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.357,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.357,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R02477,ec:1.1.1.50,hsa:1109,1109
C00006,NADP+,Anabolic oxidoreductase,rn:R02497,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R02497,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R02497,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R02498,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R02537,ec:1.2.1.5,hsa:218,218
C00006,NADP+,Anabolic oxidoreductase,rn:R02537,ec:1.2.1.5,hsa:221,221
C00006,NADP+,Anabolic oxidoreductase,rn:R02537,ec:1.2.1.5,hsa:222,222
C00006,NADP+,Anabolic oxidoreductase,rn:R02566,ec:1.2.1.8,hsa:501,501
C00006,NADP+,Anabolic oxidoreductase,rn:R02577,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R02577,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R02577,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R02581,ec:1.1.1.184,hsa:873,873
C00006,NADP+,Anabolic oxidoreductase,rn:R02581,ec:1.1.1.184,hsa:874,874
C00006,NADP+,Anabolic oxidoreductase,rn:R02581,ec:1.1.1.189,hsa:873,873
C00006,NADP+,Anabolic oxidoreductase,rn:R02609,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R02610,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R02610,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R02610,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R02684,ec:1.1.1.188,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R02684,ec:1.1.1.188,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R02697,ec:1.2.1.5,hsa:218,218
C00006,NADP+,Anabolic oxidoreductase,rn:R02697,ec:1.2.1.5,hsa:221,221
C00006,NADP+,Anabolic oxidoreductase,rn:R02697,ec:1.2.1.5,hsa:222,222
C00006,NADP+,Anabolic oxidoreductase,rn:R02736,ec:1.1.1.363,hsa:2539,2539
C00006,NADP+,Anabolic oxidoreductase,rn:R02736,ec:1.1.1.49,hsa:2539,2539
C00006,NADP+,Anabolic oxidoreductase,rn:R02799,ec:1.1.1.188,hsa:340811,340811
C00006,NADP+,Anabolic oxidoreductase,rn:R02799,ec:1.1.1.188,hsa:8644,8644
C00006,NADP+,Anabolic oxidoreductase,rn:R02820,ec:1.1.1.21,hsa:231,231
C00006,NADP+,Anabolic oxidoreductase,rn:R02820,ec:1.1.1.21,hsa:441282,441282
C00006,NADP+,Anabolic oxidoreductase,rn:R02820,ec:1.1.1.21,hsa:57016,57016
C00006,NADP+,Anabolic oxidoreductase,rn:R02836,ec:1.1.1.146,hsa:3290,3290
C00006,NADP+,Anabolic oxidoreductase,rn:R02836,ec:1.1.1.146,hsa:374875,374875
C00006,NADP+,Anabolic oxidoreductase,rn:R02841,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R02872,ec:2.5.1.21,hsa:2222,2222
C00006,NADP+,Anabolic oxidoreductase,rn:R02892,ec:1.3.1.22,hsa:6715,6715
C00006,NADP+,Anabolic oxidoreductase,rn:R02892,ec:1.3.1.22,hsa:6716,6716
C00006,NADP+,Anabolic oxidoreductase,rn:R02892,ec:1.3.1.22,hsa:79644,79644
C00006,NADP+,Anabolic oxidoreductase,rn:R02893,ec:1.3.1.3,hsa:6718,6718
C00006,NADP+,Anabolic oxidoreductase,rn:R02975,ec:1.1.1.153,hsa:6697,6697
C00006,NADP+,Anabolic oxidoreductase,rn:R02975,ec:1.1.1.184,hsa:873,873
C00006,NADP+,Anabolic oxidoreductase,rn:R02975,ec:1.1.1.184,hsa:874,874
C00006,NADP+,Anabolic oxidoreductase,rn:R02978,ec:1.1.1.102,hsa:2531,2531
C00006,NADP+,Anabolic oxidoreductase,rn:R02999,ec:1.16.1.6,hsa:25974,25974
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:100861540,100861540
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:107987478,107987478
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:107987479,107987479
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:11283,11283
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1543,1543
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1544,1544
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1545,1545
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1551,1551
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1553,1553
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1558,1558
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1562,1562
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1564,1564
C00006,NADP+,Anabolic oxidoreductase,rn:R03089,ec:1.14.14.1,hsa:1565,1565
